日付,施設（本院に合算）コード,DCF施設コード,品目コード,実績
20230617,F100,F100,00002,80
20230617,F100,F100,00003,43
20230619,F100,F100,00003,64
20230603,F100,F100,00004,39
20230617,F100,F100,00004,27
20230602,F100,F100,00005,10
20230628,F100,F100,00005,4
20230704,F100,F100,00002,105
20230714,F100,F100,00002,63
20230712,F100,F100,00003,54
20230711,F100,F100,00003,44
20230722,F100,F100,00004,42
20230728,F100,F100,00005,51
20230712,F100,F100,00005,35
20230805,F100,F100,00002,56
20230829,F100,F100,00002,71
20230817,F100,F100,00003,80
20230807,F100,F100,00003,26
20230816,F100,F100,00004,47
20230801,F100,F100,00004,13
20230805,F100,F100,00005,22
20230810,F100,F100,00005,30
20230926,F100,F100,00002,95
20230921,F100,F100,00002,37
20230907,F100,F100,00003,77
20230909,F100,F100,00003,66
20230926,F100,F100,00004,44
20230917,F100,F100,00004,57
20230907,F100,F100,00005,16
20231024,F100,F100,00002,67
20231020,F100,F100,00002,45
20231027,F100,F100,00003,35
20231003,F100,F100,00003,53
20231012,F100,F100,00004,76
20231012,F100,F100,00004,44
20231027,F100,F100,00005,57
20231011,F100,F100,00005,26
20231124,F100,F100,00002,72
20231121,F100,F100,00002,83
20231121,F100,F100,00003,52
20231115,F100,F100,00003,62
20231110,F100,F100,00004,47
20231127,F100,F100,00004,34
20231116,F100,F100,00005,25
20231118,F100,F100,00005,30
20231206,F100,F100,00002,65
20231203,F100,F100,00002,75
20231218,F100,F100,00003,79
20231201,F100,F100,00003,33
20231231,F100,F100,00004,48
20231223,F100,F100,00004,52
20231213,F100,F100,00005,34
20231211,F100,F100,00005,46
20240127,F100,F100,00002,77
20240131,F100,F100,00002,60
20240107,F100,F100,00003,70
20240125,F100,F100,00003,38
20240102,F100,F100,00004,4
20240116,F100,F100,00004,31
20240128,F100,F100,00005,20
20240115,F100,F100,00005,37
20240201,F100,F100,00002,65
20240205,F100,F100,00002,60
20240203,F100,F100,00003,64
20240216,F100,F100,00003,69
20240216,F100,F100,00004,40
20240201,F100,F100,00004,28
20240229,F100,F100,00005,1
20240225,F100,F100,00005,44
20240308,F100,F100,00002,78
20240313,F100,F100,00002,40
20240309,F100,F100,00003,81
20240304,F100,F100,00003,45
20240331,F100,F100,00004,46
20240311,F100,F100,00005,41
20240314,F100,F100,00005,47
20240417,F100,F100,00002,62
20240402,F100,F100,00002,37
20240413,F100,F100,00003,50
20240425,F100,F100,00003,35
20240422,F100,F100,00004,54
20240417,F100,F100,00004,45
20240427,F100,F100,00005,41
20240415,F100,F100,00005,45
20240529,F100,F100,00002,67
20240523,F100,F100,00002,65
20240504,F100,F100,00003,78
20240517,F100,F100,00003,51
20240504,F100,F100,00004,41
20240522,F100,F100,00004,51
20240508,F100,F100,00005,3
20240524,F100,F100,00005,12
20240614,F100,F100,00002,55
20240619,F100,F100,00002,67
20240601,F100,F100,00003,32
20240624,F100,F100,00003,48
20240627,F100,F100,00004,31
20240613,F100,F100,00004,38
20240614,F100,F100,00005,8
20240603,F100,F100,00005,20
20240727,F100,F100,00002,64
20240711,F100,F100,00002,44
20240723,F100,F100,00003,58
20240728,F100,F100,00003,26
20240703,F100,F100,00004,56
20240726,F100,F100,00004,48
20240709,F100,F100,00005,44
20240718,F100,F100,00005,6
20240813,F100,F100,00002,62
20240805,F100,F100,00002,63
20240813,F100,F100,00003,51
20240824,F100,F100,00003,27
20240815,F100,F100,00004,35
20240829,F100,F100,00004,56
20240831,F100,F100,00005,31
20240802,F100,F100,00005,16
20240916,F100,F100,00002,68
20240903,F100,F100,00002,64
20240926,F100,F100,00003,55
20240906,F100,F100,00003,40
20240925,F100,F100,00004,45
20240920,F100,F100,00004,30
20240903,F100,F100,00005,24
20240915,F100,F100,00005,43
20241001,F100,F100,00002,70
20241020,F100,F100,00002,65
20241014,F100,F100,00003,70
20241003,F100,F100,00003,49
20241011,F100,F100,00004,26
20241023,F100,F100,00004,45
20241018,F100,F100,00005,59
20241010,F100,F100,00005,10
20241128,F100,F100,00002,61
20241119,F100,F100,00002,76
20241113,F100,F100,00003,73
20241109,F100,F100,00003,77
20241119,F100,F100,00004,71
20241112,F100,F100,00004,38
20241127,F100,F100,00005,44
20241121,F100,F100,00005,21
20241218,F100,F100,00002,84
20241206,F100,F100,00002,47
20241228,F100,F100,00003,67
20241206,F100,F100,00003,66
20241210,F100,F100,00004,28
20241205,F100,F100,00004,40
20241222,F100,F100,00005,32
20241226,F100,F100,00005,13
20250102,F100,F100,00002,60
20250131,F100,F100,00002,66
20250127,F100,F100,00003,60
20250101,F100,F100,00003,79
20250121,F100,F100,00004,44
20250103,F100,F100,00004,38
20250110,F100,F100,00005,35
20250119,F100,F100,00005,38
20250202,F100,F100,00002,53
20250203,F100,F100,00002,54
20250202,F100,F100,00003,50
20250221,F100,F100,00003,57
20250210,F100,F100,00004,45
20250218,F100,F100,00004,44
20250202,F100,F100,00005,22
20250208,F100,F100,00005,35
20250326,F100,F100,00002,57
20250326,F100,F100,00002,89
20250319,F100,F100,00003,82
20250331,F100,F100,00003,39
20250312,F100,F100,00004,50
20250302,F100,F100,00004,18
20250302,F100,F100,00005,17
20250325,F100,F100,00005,13
20250401,F100,F100,00002,69
20250408,F100,F100,00002,58
20250422,F100,F100,00003,57
20250403,F100,F100,00003,75
20250429,F100,F100,00004,35
20250429,F100,F100,00004,24
20250424,F100,F100,00005,34
20250416,F100,F100,00005,44
20250529,F100,F100,00002,57
20250502,F100,F100,00002,78
20250518,F100,F100,00003,70
20250523,F100,F100,00003,86
20250510,F100,F100,00004,86
20250526,F100,F100,00004,52
20250516,F100,F100,00005,11
20250501,F100,F100,00005,28
20250628,F100,F100,00002,53
20250626,F100,F100,00002,75
20250622,F100,F100,00003,67
20250613,F100,F100,00003,57
20250616,F100,F100,00004,41
20250610,F100,F100,00004,38
20250611,F100,F100,00005,30
20250613,F100,F100,00005,49
20250703,F100,F100,00002,61
20250712,F100,F100,00002,74
20250720,F100,F100,00003,65
20250719,F100,F100,00003,34
20250727,F100,F100,00004,60
20250707,F100,F100,00004,29
20250701,F100,F100,00005,34
20250715,F100,F100,00005,5
20250806,F100,F100,00002,61
20250804,F100,F100,00002,86
20250830,F100,F100,00003,75
20250826,F100,F100,00003,62
20250827,F100,F100,00004,17
20250806,F100,F100,00004,40
20250802,F100,F100,00005,21
20250803,F100,F100,00005,60
20250921,F100,F100,00002,62
20250906,F100,F100,00002,51
20250915,F100,F100,00003,51
20250913,F100,F100,00003,56
20250914,F100,F100,00004,79
20250930,F100,F100,00004,53
20250925,F100,F100,00005,37
20250918,F100,F100,00005,25
20251014,F100,F100,00002,102
20251005,F100,F100,00002,78
20251003,F100,F100,00003,12
20251017,F100,F100,00003,34
20251012,F100,F100,00004,26
20251020,F100,F100,00004,66
20251002,F100,F100,00005,42
20251018,F100,F100,00005,48
20251118,F100,F100,00002,56
20251127,F100,F100,00002,70
20251128,F100,F100,00003,46
20251110,F100,F100,00003,52
20251106,F100,F100,00004,50
20251108,F100,F100,00004,14
20251106,F100,F100,00005,18
20251111,F100,F100,00005,65
20251230,F100,F100,00002,81
20251227,F100,F100,00002,51
20251228,F100,F100,00003,48
20251227,F100,F100,00003,49
20251213,F100,F100,00004,18
20251215,F100,F100,00004,26
20251222,F100,F100,00005,54
20251217,F100,F100,00005,39
20230420,F101,F101,00002,105
20230430,F101,F101,00003,60
20230411,F101,F101,00004,47
20230428,F101,F101,00005,24
20230523,F101,F101,00002,67
20230503,F101,F101,00003,63
20230523,F101,F101,00004,36
20230515,F101,F101,00005,75
20230625,F101,F101,00002,61
20230617,F101,F101,00003,46
20230613,F101,F101,00004,58
20230613,F101,F101,00005,34
20230717,F101,F101,00002,79
20230729,F101,F101,00003,73
20230727,F101,F101,00004,21
20230717,F101,F101,00005,19
20230803,F101,F101,00002,35
20230810,F101,F101,00003,54
20230824,F101,F101,00004,70
20230805,F101,F101,00005,32
20230909,F101,F101,00002,101
20230901,F101,F101,00003,73
20230906,F101,F101,00004,47
20230910,F101,F101,00005,27
20231015,F101,F101,00002,59
20231029,F101,F101,00003,71
20231016,F101,F101,00004,61
20231008,F101,F101,00005,12
20231129,F101,F101,00002,63
20231107,F101,F101,00003,14
20231101,F101,F101,00004,53
20231124,F101,F101,00005,31
20231212,F101,F101,00002,51
20231207,F101,F101,00003,22
20240131,F101,F101,00002,86
20240114,F101,F101,00003,56
20240113,F101,F101,00004,63
20240105,F101,F101,00005,45
20240208,F101,F101,00002,64
20240223,F101,F101,00003,60
20240215,F101,F101,00004,34
20240226,F101,F101,00005,25
20240318,F101,F101,00002,67
20240302,F101,F101,00003,81
20240329,F101,F101,00004,64
20240312,F101,F101,00005,16
20240406,F101,F101,00002,66
20240423,F101,F101,00003,38
20240429,F101,F101,00004,30
20240410,F101,F101,00005,13
20240508,F101,F101,00002,73
20240518,F101,F101,00003,41
20240527,F101,F101,00004,41
20240501,F101,F101,00005,16
20240625,F101,F101,00002,58
20240602,F101,F101,00003,73
20240619,F101,F101,00004,64
20240608,F101,F101,00005,17
20240720,F101,F101,00002,66
20240703,F101,F101,00003,55
20240717,F101,F101,00004,73
20240714,F101,F101,00005,51
20240807,F101,F101,00002,73
20240830,F101,F101,00003,27
20240807,F101,F101,00004,31
20240924,F101,F101,00002,44
20240901,F101,F101,00003,53
20240927,F101,F101,00004,34
20240908,F101,F101,00005,67
20241022,F101,F101,00002,65
20241026,F101,F101,00003,22
20241027,F101,F101,00004,27
20241029,F101,F101,00005,32
20241110,F101,F101,00002,71
20241101,F101,F101,00003,73
20241121,F101,F101,00004,9
20241120,F101,F101,00005,8
20241216,F101,F101,00002,55
20241215,F101,F101,00003,37
20241204,F101,F101,00004,37
20241219,F101,F101,00005,37
20250109,F101,F101,00002,61
20250104,F101,F101,00003,60
20250124,F101,F101,00004,51
20250106,F101,F101,00005,12
20250201,F101,F101,00002,84
20250210,F101,F101,00003,78
20250220,F101,F101,00004,41
20250217,F101,F101,00005,24
20250302,F101,F101,00002,45
20250315,F101,F101,00003,69
20250326,F101,F101,00004,46
20250319,F101,F101,00005,26
20250417,F101,F101,00002,43
20250430,F101,F101,00003,76
20250405,F101,F101,00004,59
20250406,F101,F101,00005,20
20250509,F101,F101,00002,61
20250510,F101,F101,00003,59
20250503,F101,F101,00004,44
20250504,F101,F101,00005,43
20250616,F101,F101,00002,64
20250628,F101,F101,00003,66
20250629,F101,F101,00004,30
20250605,F101,F101,00005,61
20250705,F101,F101,00002,46
20250729,F101,F101,00003,60
20250709,F101,F101,00004,34
20250719,F101,F101,00005,24
20250820,F101,F101,00002,81
20250831,F101,F101,00003,86
20250811,F101,F101,00004,9
20250805,F101,F101,00005,19
20250918,F101,F101,00002,52
20250919,F101,F101,00003,75
20250907,F101,F101,00004,49
20250914,F101,F101,00005,33
20251017,F101,F101,00002,59
20251019,F101,F101,00003,41
20251027,F101,F101,00004,48
20251025,F101,F101,00005,32
20251128,F101,F101,00002,72
20251117,F101,F101,00003,44
20251130,F101,F101,00004,54
20251227,F101,F101,00002,83
20251221,F101,F101,00003,50
20251214,F101,F101,00004,52
20251203,F101,F101,00005,21
20230409,F102,F102,00002,54
20230416,F102,F102,00002,111
20230417,F102,F102,00003,51
20230416,F102,F102,00003,28
20230427,F102,F102,00004,63
20230402,F102,F102,00004,61
20230424,F102,F102,00005,16
20230426,F102,F102,00005,23
20230512,F102,F102,00002,91
20230523,F102,F102,00002,41
20230520,F102,F102,00003,62
20230505,F102,F102,00003,54
20230501,F102,F102,00004,28
20230527,F102,F102,00004,39
20230510,F102,F102,00005,27
20230504,F102,F102,00005,39
20230618,F102,F102,00002,69
20230627,F102,F102,00002,49
20230604,F102,F102,00003,56
20230629,F102,F102,00003,83
20230607,F102,F102,00004,22
20230626,F102,F102,00004,56
20230628,F102,F102,00005,2
20230604,F102,F102,00005,30
20230729,F102,F102,00002,47
20230720,F102,F102,00002,97
20230708,F102,F102,00003,114
20230727,F102,F102,00003,95
20230723,F102,F102,00004,18
20230730,F102,F102,00004,62
20230726,F102,F102,00005,14
20230705,F102,F102,00005,11
20230805,F102,F102,00002,74
20230801,F102,F102,00002,64
20230827,F102,F102,00003,60
20230828,F102,F102,00003,62
20230819,F102,F102,00004,15
20230827,F102,F102,00004,60
20230820,F102,F102,00005,27
20230804,F102,F102,00005,31
20230910,F102,F102,00002,49
20230919,F102,F102,00002,71
20230902,F102,F102,00003,58
20230925,F102,F102,00003,56
20230925,F102,F102,00004,46
20230905,F102,F102,00004,23
20230903,F102,F102,00005,38
20230908,F102,F102,00005,27
20231010,F102,F102,00002,42
20231012,F102,F102,00002,84
20231025,F102,F102,00003,70
20231031,F102,F102,00003,68
20231017,F102,F102,00004,80
20231030,F102,F102,00004,63
20231006,F102,F102,00005,46
20231003,F102,F102,00005,28
20231115,F102,F102,00002,50
20231101,F102,F102,00002,74
20231101,F102,F102,00003,39
20231102,F102,F102,00003,86
20231114,F102,F102,00004,35
20231115,F102,F102,00004,47
20231124,F102,F102,00005,27
20231110,F102,F102,00005,15
20231226,F102,F102,00002,55
20231218,F102,F102,00002,88
20231221,F102,F102,00003,22
20231231,F102,F102,00003,47
20231211,F102,F102,00004,52
20231205,F102,F102,00004,58
20231226,F102,F102,00005,26
20231215,F102,F102,00005,39
20240122,F102,F102,00002,55
20240131,F102,F102,00002,63
20240118,F102,F102,00003,74
20240101,F102,F102,00003,58
20240129,F102,F102,00004,65
20240129,F102,F102,00004,22
20240106,F102,F102,00005,57
20240119,F102,F102,00005,8
20240224,F102,F102,00002,74
20240220,F102,F102,00002,82
20240222,F102,F102,00003,64
20240212,F102,F102,00003,77
20240219,F102,F102,00004,58
20240216,F102,F102,00004,8
20240215,F102,F102,00005,23
20240223,F102,F102,00005,4
20240309,F102,F102,00002,58
20240326,F102,F102,00002,56
20240306,F102,F102,00003,58
20240326,F102,F102,00003,44
20240325,F102,F102,00004,46
20240319,F102,F102,00004,55
20240307,F102,F102,00005,26
20240420,F102,F102,00002,21
20240402,F102,F102,00002,55
20240418,F102,F102,00003,69
20240420,F102,F102,00003,65
20240426,F102,F102,00004,26
20240404,F102,F102,00004,59
20240404,F102,F102,00005,21
20240406,F102,F102,00005,16
20240516,F102,F102,00002,42
20240514,F102,F102,00002,50
20240521,F102,F102,00003,43
20240512,F102,F102,00003,54
20240517,F102,F102,00004,55
20240510,F102,F102,00004,46
20240521,F102,F102,00005,37
20240528,F102,F102,00005,13
20240629,F102,F102,00002,47
20240619,F102,F102,00002,106
20240625,F102,F102,00003,45
20240607,F102,F102,00003,60
20240610,F102,F102,00004,50
20240612,F102,F102,00004,24
20240602,F102,F102,00005,5
20240623,F102,F102,00005,32
20240707,F102,F102,00002,73
20240717,F102,F102,00002,63
20240723,F102,F102,00003,27
20240711,F102,F102,00003,60
20240706,F102,F102,00004,48
20240707,F102,F102,00004,55
20240707,F102,F102,00005,63
20240707,F102,F102,00005,18
20240821,F102,F102,00002,50
20240802,F102,F102,00002,61
20240815,F102,F102,00003,60
20240802,F102,F102,00003,49
20240818,F102,F102,00004,29
20240801,F102,F102,00004,37
20240807,F102,F102,00005,31
20240809,F102,F102,00005,31
20240912,F102,F102,00002,79
20240911,F102,F102,00002,67
20240926,F102,F102,00003,46
20240901,F102,F102,00003,61
20240915,F102,F102,00004,44
20240923,F102,F102,00004,56
20240917,F102,F102,00005,19
20240911,F102,F102,00005,35
20241012,F102,F102,00002,55
20241028,F102,F102,00002,55
20241031,F102,F102,00003,45
20241002,F102,F102,00003,32
20241023,F102,F102,00004,43
20241003,F102,F102,00004,29
20241027,F102,F102,00005,30
20241007,F102,F102,00005,17
20241122,F102,F102,00002,58
20241128,F102,F102,00002,91
20241102,F102,F102,00003,52
20241120,F102,F102,00003,48
20241118,F102,F102,00004,16
20241103,F102,F102,00004,38
20241126,F102,F102,00005,69
20241118,F102,F102,00005,28
20241218,F102,F102,00002,49
20241222,F102,F102,00002,54
20241208,F102,F102,00003,57
20241216,F102,F102,00003,38
20241211,F102,F102,00004,43
20241212,F102,F102,00004,105
20241225,F102,F102,00005,21
20241214,F102,F102,00005,54
20250117,F102,F102,00002,64
20250125,F102,F102,00002,67
20250129,F102,F102,00003,55
20250113,F102,F102,00003,37
20250107,F102,F102,00004,62
20250121,F102,F102,00004,53
20250103,F102,F102,00005,55
20250102,F102,F102,00005,15
20250223,F102,F102,00002,65
20250221,F102,F102,00002,70
20250209,F102,F102,00003,49
20250202,F102,F102,00003,40
20250206,F102,F102,00004,18
20250203,F102,F102,00004,38
20250221,F102,F102,00005,44
20250228,F102,F102,00005,44
20250325,F102,F102,00002,63
20250327,F102,F102,00002,71
20250311,F102,F102,00003,50
20250306,F102,F102,00003,68
20250301,F102,F102,00004,59
20250312,F102,F102,00004,43
20250305,F102,F102,00005,26
20250315,F102,F102,00005,44
20250419,F102,F102,00002,68
20250423,F102,F102,00002,51
20250424,F102,F102,00003,45
20250421,F102,F102,00003,79
20250416,F102,F102,00004,48
20250404,F102,F102,00004,51
20250401,F102,F102,00005,59
20250407,F102,F102,00005,4
20250520,F102,F102,00002,95
20250530,F102,F102,00002,46
20250531,F102,F102,00003,65
20250520,F102,F102,00003,69
20250502,F102,F102,00004,45
20250508,F102,F102,00004,46
20250508,F102,F102,00005,30
20250527,F102,F102,00005,17
20250605,F102,F102,00002,71
20250627,F102,F102,00002,90
20250612,F102,F102,00003,27
20250610,F102,F102,00003,49
20250609,F102,F102,00004,78
20250609,F102,F102,00004,25
20250622,F102,F102,00005,9
20250622,F102,F102,00005,54
20250714,F102,F102,00002,74
20250713,F102,F102,00002,84
20250711,F102,F102,00003,49
20250703,F102,F102,00003,74
20250711,F102,F102,00004,68
20250714,F102,F102,00004,40
20250730,F102,F102,00005,13
20250831,F102,F102,00002,81
20250808,F102,F102,00002,65
20250819,F102,F102,00003,42
20250830,F102,F102,00003,44
20250803,F102,F102,00004,67
20250822,F102,F102,00004,70
20250822,F102,F102,00005,21
20250905,F102,F102,00002,69
20250925,F102,F102,00002,46
20250901,F102,F102,00003,76
20250921,F102,F102,00003,25
20250917,F102,F102,00004,58
20250923,F102,F102,00004,14
20250903,F102,F102,00005,31
20250922,F102,F102,00005,18
20251021,F102,F102,00002,28
20251003,F102,F102,00002,105
20251005,F102,F102,00003,52
20251009,F102,F102,00003,82
20251002,F102,F102,00004,8
20251010,F102,F102,00004,47
20251030,F102,F102,00005,48
20251031,F102,F102,00005,60
20251122,F102,F102,00002,85
20251130,F102,F102,00002,43
20251111,F102,F102,00003,41
20251114,F102,F102,00003,28
20251124,F102,F102,00004,34
20251121,F102,F102,00004,54
20251102,F102,F102,00005,43
20251116,F102,F102,00005,4
20251214,F102,F102,00002,91
20251215,F102,F102,00002,25
20251230,F102,F102,00003,53
20251225,F102,F102,00003,43
20251227,F102,F102,00004,56
20251224,F102,F102,00004,34
20251228,F102,F102,00005,28
20251205,F102,F102,00005,14
20230401,F103,F103,00002,53
20230413,F103,F103,00002,53
20230403,F103,F103,00003,73
20230412,F103,F103,00003,75
20230417,F103,F103,00004,68
20230413,F103,F103,00004,83
20230423,F103,F103,00005,46
20230406,F103,F103,00005,54
20230527,F103,F103,00002,94
20230508,F103,F103,00002,81
20230517,F103,F103,00003,60
20230512,F103,F103,00003,68
20230514,F103,F103,00004,39
20230514,F103,F103,00004,41
20230504,F103,F103,00005,23
20230509,F103,F103,00005,45
20230625,F103,F103,00002,78
20230627,F103,F103,00002,43
20230619,F103,F103,00003,54
20230614,F103,F103,00003,65
20230627,F103,F103,00004,45
20230623,F103,F103,00004,48
20230617,F103,F103,00005,39
20230620,F103,F103,00005,38
20230711,F103,F103,00002,51
20230728,F103,F103,00002,67
20230711,F103,F103,00003,46
20230701,F103,F103,00003,15
20230710,F103,F103,00004,24
20230716,F103,F103,00004,25
20230721,F103,F103,00005,76
20230721,F103,F103,00005,44
20230801,F103,F103,00002,74
20230831,F103,F103,00002,67
20230826,F103,F103,00003,66
20230811,F103,F103,00003,51
20230824,F103,F103,00004,45
20230828,F103,F103,00004,26
20230805,F103,F103,00005,19
20230813,F103,F103,00005,30
20230918,F103,F103,00002,84
20230917,F103,F103,00002,58
20230920,F103,F103,00003,70
20230910,F103,F103,00003,20
20230924,F103,F103,00004,41
