活動日_dt,品目コード,活動種別,活動種別コード,fac_honin,fac,doc,doc_name
2024-05-07,00004,e_contents,AT06,F185,F185,D0275,医師0275
2024-05-13,00004,e_contents,AT06,F185,F185,D0275,医師0275
2024-05-24,00004,e_contents,AT06,F185,F185,D0275,医師0275
2024-06-29,00004,e_contents,AT05,F185,F185,D0275,医師0275
2024-08-03,00004,e_contents,AT04,F185,F185,D0275,医師0275
2024-10-19,00004,e_contents,AT04,F185,F185,D0275,医師0275
2024-11-13,00004,e_contents,AT05,F185,F185,D0275,医師0275
2025-02-14,00004,e_contents,AT05,F185,F185,D0275,医師0275
2025-02-25,00004,e_contents,AT04,F185,F185,D0275,医師0275
2025-04-12,00004,e_contents,AT06,F185,F185,D0275,医師0275
2025-06-19,00004,e_contents,AT05,F185,F185,D0275,医師0275
2025-06-24,00004,e_contents,AT06,F185,F185,D0275,医師0275
2025-07-21,00004,e_contents,AT04,F185,F185,D0275,医師0275
2025-08-15,00004,e_contents,AT04,F185,F185,D0275,医師0275
2025-10-25,00004,e_contents,AT04,F185,F185,D0275,医師0275
2025-11-15,00004,e_contents,AT05,F185,F185,D0275,医師0275
2025-12-11,00004,e_contents,AT05,F185,F185,D0275,医師0275
2025-12-26,00004,e_contents,AT04,F185,F185,D0275,医師0275
2025-12-27,00004,e_contents,AT05,F185,F185,D0275,医師0275
2024-03-07,00004,webiner,AT02,F185,F185,D0275,医師0275
2024-04-16,00004,webiner,AT03,F185,F185,D0275,医師0275
2024-06-03,00004,webiner,AT02,F185,F185,D0275,医師0275
2024-06-15,00004,webiner,AT02,F185,F185,D0275,医師0275
2024-07-16,00004,webiner,AT02,F185,F185,D0275,医師0275
2024-11-19,00004,webiner,AT02,F185,F185,D0275,医師0275
2024-12-27,00004,webiner,AT01,F185,F185,D0275,医師0275
2025-02-23,00004,webiner,AT01,F185,F185,D0275,医師0275
2025-03-17,00004,webiner,AT01,F185,F185,D0275,医師0275
2025-03-21,00004,webiner,AT02,F185,F185,D0275,医師0275
2025-04-09,00004,webiner,AT02,F185,F185,D0275,医師0275
2025-04-20,00004,webiner,AT02,F185,F185,D0275,医師0275
2025-09-05,00004,webiner,AT01,F185,F185,D0275,医師0275
2025-09-08,00004,webiner,AT01,F185,F185,D0275,医師0275
2025-09-12,00004,webiner,AT01,F185,F185,D0275,医師0275
2025-09-28,00004,webiner,AT01,F185,F185,D0275,医師0275
2025-11-26,00004,webiner,AT01,F185,F185,D0275,医師0275
2025-11-28,00004,webiner,AT03,F185,F185,D0275,医師0275
2025-12-01,00004,webiner,AT01,F185,F185,D0275,医師0275
2025-12-05,00004,webiner,AT01,F185,F185,D0275,医師0275
2024-04-07,00001,webiner,AT01,F155,F155,D0189,医師0189
2024-05-03,00001,webiner,AT03,F155,F155,D0189,医師0189
2024-05-13,00001,webiner,AT01,F155,F155,D0189,医師0189
2024-06-25,00001,webiner,AT02,F155,F155,D0189,医師0189
2024-08-11,00001,webiner,AT03,F155,F155,D0189,医師0189
2024-08-16,00001,webiner,AT01,F155,F155,D0189,医師0189
2024-08-31,00001,webiner,AT02,F155,F155,D0189,医師0189
2024-09-13,00001,webiner,AT02,F155,F155,D0189,医師0189
2023-08-14,00003,e_contents,AT06,F199,F199,D0331,医師0331
2023-09-25,00003,e_contents,AT06,F199,F199,D0331,医師0331
2023-10-26,00003,e_contents,AT04,F199,F199,D0331,医師0331
2024-04-11,00003,e_contents,AT06,F199,F199,D0331,医師0331
2023-08-10,00001,webiner,AT01,F085,F085,D0085,医師0085
2024-01-02,00001,webiner,AT03,F085,F085,D0085,医師0085
2024-01-28,00001,webiner,AT02,F085,F085,D0085,医師0085
2024-05-08,00001,webiner,AT03,F085,F085,D0085,医師0085
2024-05-19,00001,webiner,AT02,F085,F085,D0085,医師0085
2024-05-24,00001,webiner,AT02,F085,F085,D0085,医師0085
2024-07-28,00001,webiner,AT02,F085,F085,D0085,医師0085
2024-08-01,00004,webiner,AT02,F171,G171,D0231,医師0231
2024-09-28,00004,webiner,AT01,F171,G171,D0231,医師0231
2024-01-09,00001,e_contents,AT04,F056,F056,D0056,医師0056
2024-02-12,00001,e_contents,AT06,F056,F056,D0056,医師0056
2024-02-19,00001,e_contents,AT06,F056,F056,D0056,医師0056
2024-04-10,00001,e_contents,AT04,F056,F056,D0056,医師0056
2024-06-21,00001,e_contents,AT06,F056,F056,D0056,医師0056
2024-07-12,00001,e_contents,AT06,F056,F056,D0056,医師0056
2024-07-13,00001,e_contents,AT06,F056,F056,D0056,医師0056
2024-12-14,00001,e_contents,AT04,F056,F056,D0056,医師0056
2025-01-14,00001,e_contents,AT04,F056,F056,D0056,医師0056
2024-02-09,00005,webiner,AT02,F172,F172,D0236,医師0236
2024-07-02,00005,webiner,AT01,F172,F172,D0236,医師0236
2024-08-11,00005,webiner,AT03,F172,F172,D0236,医師0236
2024-10-22,00005,webiner,AT01,F172,F172,D0236,医師0236
2024-11-18,00005,webiner,AT03,F172,F172,D0236,医師0236
2024-12-11,00005,webiner,AT01,F172,F172,D0236,医師0236
2024-12-26,00005,webiner,AT02,F172,F172,D0236,医師0236
2025-01-19,00005,webiner,AT01,F172,F172,D0236,医師0236
2025-05-01,00005,webiner,AT02,F172,F172,D0236,医師0236
2025-06-11,00005,webiner,AT01,F172,F172,D0236,医師0236
2024-06-22,00005,e_contents,AT06,F172,F172,D0236,医師0236
2024-07-04,00005,e_contents,AT05,F172,F172,D0236,医師0236
2024-10-05,00005,e_contents,AT06,F172,F172,D0236,医師0236
2024-10-07,00005,e_contents,AT04,F172,F172,D0236,医師0236
2025-02-28,00005,e_contents,AT04,F172,F172,D0236,医師0236
2023-11-27,00001,e_contents,AT06,F189,F189,D0289,医師0289
2023-12-08,00001,e_contents,AT06,F189,F189,D0289,医師0289
2023-12-16,00001,e_contents,AT05,F189,F189,D0289,医師0289
